"Year...Month","Event","Deaths","Injured","Houses.Destroyed","Houses.Damaged","Directly.affected","Indirectly.Affected","Country","Category","Country_ID","Category_ID"
"1999/08","SNOWSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1999/08","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1999/09","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1999/09","FIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1999/09","FORESTFIRE",2,6,4,23,6398,7000,"Argentina","Man-made - Fire and Explosions",1,3
"1999/09","SNOWSTORM",2,1,4,23,6398,900,"Argentina","Natural - Meteorological",1,8
"1999/09","STRUCTURE",2,6,4,7,6398,3000,"Argentina","Other",1,9
"1999/10","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1999/10","EXPLOSION",1,1,1,1,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1999/10","FIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1999/10","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1999/10","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1999/10","POLLUTION",2,2,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"1999/10","STORM",2,6,4,24,6398,3000,"Argentina","Natural - Meteorological",1,8
"1999/10","STRUCTURE",2,1,4,1,6398,3000,"Argentina","Other",1,9
"1999/11","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1999/11","FIRE",1,60,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1999/11","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"1999/11","OTHER",2,6,4,23,6398,3000,"Argentina","Other",1,9
"1999/11","STORM",2,1,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1999/12","EXPLOSION",2,1,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1999/12","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"1999/12","STORM",2,1,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"1999/12","STRUCTURE",2,3,4,23,6398,3000,"Argentina","Other",1,9
"2000/01","AVALANCHE",2,6,4,23,6398,115,"Argentina","Natural - Geological",1,6
"2000/01","BIOLOGICAL",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2000/01","DROUGHT",2,6,4,23,6398,3000,"Argentina","Other",1,9
"2000/01","EPIDEMIC",6,1106,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2000/01","FIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/01","FLOOD",1,2,21,168,6398,1400400,"Argentina","Natural - Hydrological",1,7
"2000/01","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/01","OTHER",2,6,4,23,6398,3000,"Argentina","Other",1,9
"2000/01","STORM",1,6,4,23,6398,18800,"Argentina","Natural - Meteorological",1,8
"2000/01","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/01","STRUCTURE",1,2,4,23,6398,3000,"Argentina","Other",1,9
"2000/02","ELECTRICSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/02","FIRE",2,6,4,23,6398,300,"Argentina","Man-made - Fire and Explosions",1,3
"2000/02","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/02","POLLUTION",1,93,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2000/02","STORM",2,2,19,23,6398,80000,"Argentina","Natural - Meteorological",1,8
"2000/03","AVALANCHE",2,2,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"2000/03","EXPLOSION",3,48,4,1,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/03","FIRE",2,1,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/03","FLOOD",8,6,653,281,1270,836810,"Argentina","Natural - Hydrological",1,7
"2000/03","FORESTFIRE",2,25,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/03","LANDSLIDE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"2000/03","LEAK",2,2,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2000/03","POLLUTION",1,11,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2000/03","STORM",2,6,30,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/04","EPIDEMIC",2,19,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2000/04","FIRE",1,5,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/04","FLOOD",10,10,1,2600,6398,22432,"Argentina","Natural - Hydrological",1,7
"2000/04","FOG",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/04","PLAGUE",1,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2000/04","POLLUTION",2,6,4,23,6398,3e+05,"Argentina","Man-made - Pollution",1,4
"2000/04","STORM",1,3,1,12,6398,150,"Argentina","Natural - Meteorological",1,8
"2000/05","ACCIDENT",1,4,4,23,6398,3000,"Argentina","Man-made - Transportation",1,5
"2000/05","EARTHQUAKE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"2000/05","EPIDEMIC",1,2,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2000/05","EXPLOSION",1,6,3,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/05","FIRE",4,5,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/05","FLOOD",3,6,4,417,6398,14000,"Argentina","Natural - Hydrological",1,7
"2000/05","FOG",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/05","RAIN",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/05","SNOWSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/05","STORM",3,39,4,2,700,12000,"Argentina","Natural - Meteorological",1,8
"2000/05","STRUCTURE",1,6,1,23,6398,3000,"Argentina","Other",1,9
"2000/06","EXPLOSION",1,1,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/06","FIRE",2,1,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/06","FLOOD",2,6,1,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2000/06","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/06","FROST",7,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/06","SNOWSTORM",2,100,4,23,6398,1653,"Argentina","Natural - Meteorological",1,8
"2000/06","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/06","STRONGWIND",2,2,50,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/07","AVALANCHE",2,6,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"2000/07","ERUPTION",2,6,4,23,6398,3000,"Argentina","Other",1,9
"2000/07","EXPLOSION",1,1,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/07","FIRE",9,4,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/07","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2000/07","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/07","FROST",17,6,4,23,6398,250,"Argentina","Natural - Meteorological",1,8
"2000/07","LANDSLIDE",2,1,4,23,6398,3000,"Argentina","Natural - Geological",1,6
"2000/07","LEAK",29,19,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2000/07","SNOWSTORM",2,6,2,1,6398,200,"Argentina","Natural - Meteorological",1,8
"2000/07","STORM",2,3,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/07","STRUCTURE",2,6,4,23,6398,3000,"Argentina","Other",1,9
"2000/08","EPIZOOTIA",2,6,4,23,600,3000,"Argentina","Biological - Epidemics",1,1
"2000/08","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/08","POLLUTION",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2000/08","STRUCTURE",2,6,4,23,6398,2000,"Argentina","Other",1,9
"2000/09","EPIZOOTIA",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2000/09","EXPLOSION",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/09","FORESTFIRE",2,6,4,23,300,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/09","LEAK",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2000/09","POLLUTION",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2000/09","SNOWSTORM",2,6,4,23,6398,5996,"Argentina","Natural - Meteorological",1,8
"2000/09","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/09","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/09","STRUCTURE",2,3,4,23,6398,3000,"Argentina","Other",1,9
"2000/10","ELECTRICSTORM",1,2,4,23,6398,1e+05,"Argentina","Natural - Meteorological",1,8
"2000/10","FIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/10","FLOOD",2,1,4,103,6398,3000,"Argentina","Natural - Hydrological",1,7
"2000/10","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/10","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/10","LEAK",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2000/10","POLLUTION",2,101,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2000/10","STORM",2,5,40,501,6398,39840,"Argentina","Natural - Meteorological",1,8
"2000/10","STRUCTURE",4,3,4,23,900,1350,"Argentina","Other",1,9
"2000/11","EXPLOSION",1,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/11","FLOOD",3,1,1000,300,2310,104780,"Argentina","Natural - Hydrological",1,7
"2000/11","POLLUTION",2,78,4,23,6398,1520,"Argentina","Man-made - Pollution",1,4
"2000/11","SNOWSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/11","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/11","STRONGWIND",2,7,4,23,6398,14000,"Argentina","Natural - Meteorological",1,8
"2000/11","STRUCTURE",1,1,4,2,6398,3000,"Argentina","Other",1,9
"2000/12","BIOLOGICAL",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2000/12","FIRE",1,3,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/12","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2000/12","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2000/12","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2000/12","POLLUTION",2,6,4,23,6398,3e+06,"Argentina","Man-made - Pollution",1,4
"2000/12","STORM",1,51,272,150,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/01","EPIDEMIC",1,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/01","EXPLOSION",1,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/01","FIRE",4,6,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/01","FLOOD",5,1,4,23,6398,3e+05,"Argentina","Natural - Hydrological",1,7
"2001/01","FORESTFIRE",8,2,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/01","HEATWAVE",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/01","POLLUTION",1,4,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/01","RAIN",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/01","STORM",10,2422,3080,437,48,1117048,"Argentina","Natural - Meteorological",1,8
"2001/01","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/02","EPIZOOTIA",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/02","FIRE",2,6,30,23,120,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/02","FLOOD",1,6,500,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2001/02","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/02","POLLUTION",7,13,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/02","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/02","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/02","STRUCTURE",3,5,4,23,6398,3000,"Argentina","Other",1,9
"2001/03","ACCIDENT",2,6,4,23,6398,3000,"Argentina","Man-made - Transportation",1,5
"2001/03","ALLUVION",2,6,4,23,6398,3000,"Argentina","Other",1,9
"2001/03","EPIDEMIC",6,53,4,23,1150,3000,"Argentina","Biological - Epidemics",1,1
"2001/03","EPIZOOTIA",2,6,4,23,2720,3000,"Argentina","Biological - Epidemics",1,1
"2001/03","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2001/03","POLLUTION",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/03","RAIN",2,2,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/03","STORM",2,6,4,23,600,3000,"Argentina","Natural - Meteorological",1,8
"2001/03","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/04","ALLUVION",7,6,4,23,6398,3000,"Argentina","Other",1,9
"2001/04","EPIDEMIC",8,95,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/04","EPIZOOTIA",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/04","EXPLOSION",2,22,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/04","FLOOD",2,6,6,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2001/04","LANDSLIDE",3,2,4,23,516,3000,"Argentina","Natural - Geological",1,6
"2001/04","PLAGUE",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/04","POLLUTION",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/04","STORM",2,11,5,50,20,3000,"Argentina","Natural - Meteorological",1,8
"2001/04","STRUCTURE",2,1,4,23,650,3000,"Argentina","Other",1,9
"2001/05","EPIDEMIC",2,50,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/05","EPIZOOTIA",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/05","FIRE",2,1,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/05","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2001/05","FOG",2,15,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/05","PLAGUE",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/05","POLLUTION",122,316,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/05","SNOWSTORM",2,6,4,23,150,3000,"Argentina","Natural - Meteorological",1,8
"2001/05","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/06","EPIDEMIC",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/06","FIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/06","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2001/06","SNOWSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/06","STRUCTURE",2,6,4,23,6398,3000,"Argentina","Other",1,9
"2001/07","EXPLOSION",3,3,2,7,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/07","FIRE",3,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/07","FLOOD",1,4,4,329,1350,3000,"Argentina","Natural - Hydrological",1,7
"2001/07","FOG",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/07","FORESTFIRE",2,3,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/07","FROST",5,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/07","LEAK",11,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/07","OTHER",2,6,4,23,6398,3000,"Argentina","Other",1,9
"2001/07","POLLUTION",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/07","SNOWSTORM",9,8,1,23,958,7135,"Argentina","Natural - Meteorological",1,8
"2001/07","STRONGWIND",2,3,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/07","STRUCTURE",4,1,4,23,6398,3000,"Argentina","Other",1,9
"2001/08","BIOLOGICAL",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/08","EPIDEMIC",2,5,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/08","EXPLOSION",18,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/08","FIRE",4,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/08","FLOOD",1,6,4,1,6398,3000,"Argentina","Natural - Hydrological",1,7
"2001/08","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/08","HAILSTORM",2,6,4,700,6398,3200,"Argentina","Natural - Meteorological",1,8
"2001/08","POLLUTION",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/08","SNOWSTORM",2,6,4,23,1400,3000,"Argentina","Natural - Meteorological",1,8
"2001/08","STORM",2,6,4,23,6398,240000,"Argentina","Natural - Meteorological",1,8
"2001/09","FIRE",6,6,4,7,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/09","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2001/09","PLAGUE",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2001/09","POLLUTION",2,326,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/09","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/10","FLOOD",2,6,4,1000,9700,3000,"Argentina","Natural - Hydrological",1,7
"2001/10","POLLUTION",2,40,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/10","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2001/10","STRUCTURE",4,6,4,23,6398,3000,"Argentina","Other",1,9
"2001/11","FLOOD",2,6,4,23,300,3000,"Argentina","Natural - Hydrological",1,7
"2001/11","LEAK",6,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/11","POLLUTION",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2001/11","STORM",3,1,4,23,6398,18000,"Argentina","Natural - Meteorological",1,8
"2001/11","STRUCTURE",2,6,4,23,6398,202000,"Argentina","Other",1,9
"2001/12","EXPLOSION",1,3,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/12","FIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/12","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2001/12","FORESTFIRE",2,6,6,23,24,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2001/12","POLLUTION",2,4,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2002/01","ACCIDENT",2,5,4,23,6398,3000,"Argentina","Man-made - Transportation",1,5
"2002/01","BIOLOGICAL",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2002/01","EPIDEMIC",2,81,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2002/01","EXPLOSION",3,2,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2002/01","FIRE",4,2,2,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2002/01","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2002/01","FOG",4,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2002/01","FORESTFIRE",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2002/01","HAILSTORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2002/01","LANDSLIDE",2,6,4,23,6398,2000,"Argentina","Natural - Geological",1,6
"2002/01","PLAGUE",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2002/01","POLLUTION",6,189,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2002/01","RAIN",2,2,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2002/01","STORM",3,6,4,48,6398,3000,"Argentina","Natural - Meteorological",1,8
"2002/01","STRONGWIND",3,6,4,23,6398,10,"Argentina","Natural - Meteorological",1,8
"2002/01","STRUCTURE",2,1,4,23,6398,3000,"Argentina","Other",1,9
"2002/02","EPIDEMIC",2,6,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2002/02","EXPLOSION",2,6,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2002/02","FIRE",3,8,1,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2002/02","FLOOD",2,6,4,23,6398,3000,"Argentina","Natural - Hydrological",1,7
"2002/02","HEATWAVE",2,1,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2002/02","POLLUTION",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2002/02","RAIN",2,1,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2002/02","STORM",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2002/02","STRONGWIND",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2002/03","EPIDEMIC",2,86,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2002/03","EXPLOSION",1,1,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2002/03","FIRE",2,1,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2002/03","FLOOD",2,6,4,170,6398,3000,"Argentina","Natural - Hydrological",1,7
"2002/03","HAILSTORM",2,6,3,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2002/03","HEATWAVE",2,80,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2002/03","OTHER",2,6,4,23,6398,3000,"Argentina","Other",1,9
"2002/03","POLLUTION",2,6,4,23,6398,3000,"Argentina","Man-made - Pollution",1,4
"2002/03","RAIN",2,6,4,23,6398,3000,"Argentina","Natural - Meteorological",1,8
"2002/03","STORM",2,31,17,2804,1916,307,"Argentina","Natural - Meteorological",1,8
"2002/03","STRUCTURE",2,6,4,23,6398,3000,"Argentina","Other",1,9
"2002/04","EPIDEMIC",5,33,4,23,6398,3000,"Argentina","Biological - Epidemics",1,1
"2002/04","EXPLOSION",2,19,4,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
"2002/04","FIRE",2,6,2,23,6398,3000,"Argentina","Man-made - Fire and Explosions",1,3
