Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
2016/03,STRUCTURAL COLLAPSE,1,,,,,,,,,
2016/03,WINDSTORM,1,1,,,,,,,,
2016/04,DROWNING,5,10,2,,,,,,,
2016/04,FIRE,8,8,5,,19,,,,,
2016/04,LANDSLIDE,1,1,,,1,,,,18,
2016/04,ROAD ACCIDENT,7,27,33,,,,,,,
2016/04,STRUCTURAL COLLAPSE,1,52,140,,,,,,,140
2016/05,DROWNING,6,14,,,,,,,,
2016/05,FIRE,17,9,15,,2,,,,,
2016/05,FLOOD,1,1,,1,,,,,,
2016/05,ROAD ACCIDENT,8,33,12,,,,,,,
2016/05,STRUCTURAL COLLAPSE,1,,,,,,,,,
2016/06,DROWNING,13,24,,,,,,,,
2016/06,ELECTROCUTION,5,6,1,,,,,,,
2016/06,FIRE,14,2,14,,4,,,,,
2016/06,FLOOD,1,2,,,,,,,,
2016/06,ROAD ACCIDENT,29,37,34,,,,,,,
2016/07,DROWNING,8,8,,,,,,,,
2016/07,ELECTROCUTION,3,2,2,,,,,,,
2016/07,FIRE,36,14,6,,8,4,,3,,
2016/07,ROAD ACCIDENT,40,51,79,,,,,,,
2016/08,DROWNING,12,16,,,,,,,,
2016/08,EPIDEMIC,1,7,,,,,,,,
2016/08,FIRE,21,11,4,,1,,,,,
2016/08,ROAD ACCIDENT,38,42,39,,,,,,,
2016/08,STRUCTURAL COLLAPSE,1,,,,,,,,,
2016/08,WINDSTORM,2,1,1,,,,,,,
2016/09,DROWNING,18,18,,,,,,,,
2016/09,ELECTROCUTION,1,1,,,,,,,,
2016/09,FIRE,25,9,,,7,,,,,
2016/09,ROAD ACCIDENT,41,52,13,,,,,,,
2016/10,DROWNING,3,3,,,,,,,,
2016/10,FIRE,2,2,,,,,,,,
2016/10,ROAD ACCIDENT,5,5,3,,,,,,,
2016/11,DROWNING,2,2,,,,,,,,
2016/11,ROAD ACCIDENT,4,4,2,,,,,,,
2016/11,WINDSTORM,1,2,,,,,,,,
2016/12,DROWNING,8,8,,,,,,,,
2016/12,FIRE,6,5,10,,,,,,,
2016/12,ROAD ACCIDENT,18,68,70,,,,,,,
2016/12,WINDSTORM,1,1,,,,,,,,
2017/01,DROWNING,2,2,,,,,,,,
2017/01,FIRE,2,,,,5,,,,,
2017/01,ROAD ACCIDENT,11,19,8,,,,,,,
2019/01,CONFLICT,9,1,2,,,,,,,
2019/01,LIGHTNING,1,1,2,,,,,,,
2019/01,ROAD ACCIDENT,122,132,117,,,,,,,2
2019/01,WINDSTORM,1,1,1,,,,,,,
2019/02,ROAD ACCIDENT,87,106,87,,,,,,,
2019/03,ROAD ACCIDENT,127,167,107,,,,,,,
2019/04,ROAD ACCIDENT,132,142,104,,,,,,,
2019/04,WINDSTORM,3,3,,,,,,,,
2019/05,ROAD ACCIDENT,81,91,82,,,,,,,
2019/08,DROWNING,1,1,,,,,,,,
2019/08,ROAD ACCIDENT,1,1,,,,,,,,
2019/09,ROAD ACCIDENT,17,11,46,,,,,,,
2019/10,ROAD ACCIDENT,148,156,152,,,,,,,
2019/11,DROWNING,1,1,,,,,,,,
2019/11,FIRE,2,,,,,,,,,
2019/11,ROAD ACCIDENT,101,109,95,12,,,,,,
2019/11,STRUCTURAL COLLAPSE,1,,9,,,,,,,
2019/12,DROWNING,1,1,,,,,,,,
2019/12,ELECTROCUTION,1,1,,,,,,,,
2019/12,FIRE,1,,,,,,,,,
2019/12,ROAD ACCIDENT,11,11,,,,,,,,
2019/12,TERROR ATTACK,1,,,,,,,,,
2019/14,ROAD ACCIDENT,1,1,,,,,,,,
2020/01,DROWNING,2,2,,,,,,,,
2020/01,FIRE,2,,,,,,,,,
2020/01,LIGHTNING,1,1,,,,,,,,
2020/01,ROAD ACCIDENT,4,2,9,,,,,,,
2020/01,WINDSTORM,1,,4,,,,,,,
2020/02,DROWNING,10,10,,,,,,,,
2020/02,ELECTROCUTION,1,,1,,,,,,,
2020/02,FIRE,1,,,,3,,,,,
2020/02,ROAD ACCIDENT,10,7,9,4,,,,,,
2020/03,ANIMAL INCIDENT,1,,1,,,,,,,
2020/03,DROWNING,59,58,,,,,,,,
2020/03,ELECTROCUTION,4,4,,,,,,,,
2020/03,FIRE,28,8,11,,30,3,,,,
2020/03,FLOOD,1,,,,,,,,,
2020/03,ROAD ACCIDENT,94,97,52,,,,,,,
2020/03,WINDSTORM,7,6,22,,,,,,,
2020/04,DROUGHT,3,3,,,,,,,,
2020/04,DROWNING,76,77,,1,,,,,,
2020/04,ELECTROCUTION,7,17,1,,,,,,,
2020/04,FIRE,6,4,2,,1,5,,,,
2020/04,FLOOD,1,,,,130,,,,,
2020/04,LANDSLIDE,7,5,3,,,,,,,
2020/04,LIGHTNING,3,2,4,,,,,,,
2020/04,MUDSLIDE,3,2,,,,,,,,
2020/04,ROAD ACCIDENT,92,70,56,,,,,,,
2020/04,WINDSTORM,7,8,4,,,,,,,
2020/05,ANIMAL INCIDENT,3,1,1,,,,,,,
2020/05,CONFLICT,3,2,7,,3,,,,,
2020/05,DROWNING,72,74,,,,,,,,
2020/05,ELECTROCUTION,6,6,,,,,,,,
2020/05,FIRE,13,3,4,,,2,,,,
2020/05,FLOOD,1,,,,9,,,,,
2020/05,LANDSLIDE,5,2,2,,,,,,,
2020/05,MUDSLIDE,1,1,,,,,,,,
2020/05,ROAD ACCIDENT,103,98,56,,,,,,,
2020/05,TERROR ATTACK,1,,,,,,,,,
2020/05,WINDSTORM,2,1,,,,,,,,
2020/06,ANIMAL INCIDENT,2,1,4,,,,,,,
2020/06,CONFLICT,1,,,,,,,,,
2020/06,DROWNING,72,82,,,,,,,,
2020/06,ELECTROCUTION,11,11,,,,,,,,
